job_id,company_id,title,seniority,location,industry,in_actual_salary,in_salary_min,in_salary_max,required_skills_raw,in_required_skills_normalized,posted_date
J00131,CO0117,Mid Healthcare Role,Mid,Remote,Healthcare,95071,78000,113000,"[""gcp"", ""Java"", ""Tableau"", ""k8s"", ""pytorch""]","[""Cloud"", ""Java"", ""Tableau"", ""Docker"", ""TensorFlow""]",2024-02-05
J00132,CO0177,Mid Retail Role,Mid,"Atlanta, GA",Retail,100880,80000,115000,"[""python"", ""javascript"", ""data analysis"", ""Excel"", ""deep learning""]","[""Python"", ""JavaScript"", ""Data Analysis"", ""Excel"", ""Machine Learning""]",2024-02-01
J00133,CO0046,Entry Media Role,Entry,"San Francisco, CA",Media,92722,85000,110000,"[""team lead"", ""TensorFlow"", ""js"", ""spreadsheets"", ""Data Analysis""]","[""Leadership"", ""TensorFlow"", ""JavaScript"", ""Excel"", ""Data Analysis""]",2024-02-22
J00134,CO0147,Lead Transportation Role,Lead,"Denver, CO",Transportation,178604,148000,208000,"[""Communication"", ""data visualization"", ""statistics""]","[""Communication"", ""Tableau"", ""Statistics""]",2024-01-04
J00135,CO0171,Senior Energy Role,Senior,"New York, NY",Energy,170195,143000,183000,"[""tableau"", ""react"", ""java""]","[""Tableau"", ""JavaScript"", ""Java""]",2024-01-01
J00136,CO0002,Lead Finance Role,Lead,Remote,Finance,181280,143000,203000,"[""python"", ""javascript"", ""presentation"", ""data analytics""]","[""Python"", ""JavaScript"", ""Communication"", ""Data Analysis""]",2024-02-17
J00137,CO0019,Senior Media Role,Senior,"Austin, TX",Media,140335,115000,155000,"[""excel"", ""natural language processing"", ""PM""]","[""Excel"", ""NLP"", ""Project Management""]",2024-02-07
J00138,CO0023,Senior Retail Role,Senior,"Atlanta, GA",Retail,128643,115000,155000,"[""R programming"", ""nlp"", ""TensorFlow"", ""team lead""]","[""R"", ""NLP"", ""TensorFlow"", ""Leadership""]",2024-02-19
J00139,CO0030,Mid Consulting Role,Mid,"Seattle, WA",Consulting,114960,95000,130000,"[""Machine Learning"", ""spreadsheets"", ""tensorflow"", ""R programming""]","[""Machine Learning"", ""Excel"", ""TensorFlow"", ""R""]",2024-02-13
J00140,CO0080,Senior Retail Role,Senior,"Denver, CO",Retail,145789,108000,148000,"[""stats"", ""AWS""]","[""Statistics"", ""Cloud""]",2024-02-12
J00141,CO0129,Senior Consulting Role,Senior,"Austin, TX",Consulting,134805,130000,170000,"[""spreadsheets"", ""AI/ML"", ""statistical analysis"", ""postgres"", ""NLP""]","[""Excel"", ""Machine Learning"", ""Statistics"", ""SQL"", ""NLP""]",2024-02-28
J00142,CO0086,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,163150,130000,170000,"[""deep learning"", ""nlp""]","[""Machine Learning"", ""NLP""]",2024-01-05
J00143,CO0182,Lead Media Role,Lead,Remote,Media,168142,153000,213000,"[""r"", ""data analytics"", ""statistical analysis"", ""Java"", ""people management""]","[""R"", ""Data Analysis"", ""Statistics"", ""Java"", ""Leadership""]",2024-02-03
J00144,CO0163,Lead Education Role,Lead,"San Francisco, CA",Education,231978,175000,235000,"[""Python3"", ""Tableau"", ""pytorch"", ""ML"", ""Excel""]","[""Python"", ""Tableau"", ""TensorFlow"", ""Machine Learning"", ""Excel""]",2024-02-17
J00145,CO0030,Mid Consulting Role,Mid,Remote,Consulting,98191,88000,123000,"[""MySQL"", ""r"", ""cloud"", ""k8s""]","[""SQL"", ""R"", ""Cloud"", ""Docker""]",2024-01-01
J00146,CO0047,Lead Finance Role,Lead,"Los Angeles, CA",Finance,200087,155000,215000,"[""r"", ""NLP"", ""PM"", ""presentation""]","[""R"", ""NLP"", ""Project Management"", ""Communication""]",2024-01-31
J00147,CO0177,Lead Retail Role,Lead,"Atlanta, GA",Retail,166055,145000,205000,"[""ML"", ""r"", ""project management""]","[""Machine Learning"", ""R"", ""Project Management""]",2024-01-21
J00148,CO0081,Lead Energy Role,Lead,"New York, NY",Energy,211370,173000,233000,"[""people management"", ""java"", ""machine learning""]","[""Leadership"", ""Java"", ""Machine Learning""]",2024-01-20
J00149,CO0182,Entry Media Role,Entry,"Los Angeles, CA",Media,67515,65000,90000,"[""TensorFlow"", ""cloud"", ""SQL"", ""Python""]","[""TensorFlow"", ""Cloud"", ""SQL"", ""Python""]",2024-01-13
J00150,CO0145,Entry Education Role,Entry,"Boston, MA",Education,81107,62000,87000,"[""leadership"", ""AI/ML""]","[""Leadership"", ""Machine Learning""]",2024-02-22
J00151,CO0176,Senior Consulting Role,Senior,"Denver, CO",Consulting,116731,108000,148000,"[""NLP"", ""communication"", ""excel""]","[""NLP"", ""Communication"", ""Excel""]",2024-02-29
J00152,CO0177,Senior Retail Role,Senior,"Atlanta, GA",Retail,144807,115000,155000,"[""javascript"", ""ML"", ""R"", ""people management""]","[""JavaScript"", ""Machine Learning"", ""R"", ""Leadership""]",2024-02-03
J00153,CO0013,Senior Manufacturing Role,Senior,"Denver, CO",Manufacturing,122116,108000,148000,"[""data visualization"", ""leadership"", ""pytorch"", ""sql"", ""py""]","[""Tableau"", ""Leadership"", ""TensorFlow"", ""SQL"", ""Python""]",2024-01-08
J00154,CO0008,Lead Healthcare Role,Lead,"Austin, TX",Healthcare,176690,160000,220000,"[""js"", ""text mining"", ""scrum"", ""gcp"", ""stats""]","[""JavaScript"", ""NLP"", ""Project Management"", ""Cloud"", ""Statistics""]",2024-01-10
J00155,CO0043,Lead Transportation Role,Lead,"Seattle, WA",Transportation,172814,155000,215000,"[""analytics"", ""communication"", ""cloud"", ""tensorflow"", ""dataviz""]","[""Data Analysis"", ""Communication"", ""Cloud"", ""TensorFlow"", ""Tableau""]",2024-02-12
J00156,CO0031,Senior Retail Role,Senior,Remote,Retail,151717,133000,173000,"[""azure"", ""python"", ""R"", ""js"", ""java""]","[""Cloud"", ""Python"", ""R"", ""JavaScript"", ""Java""]",2024-03-01
J00157,CO0076,Senior Education Role,Senior,"New York, NY",Education,155150,123000,163000,"[""pytorch"", ""Java"", ""tableau"", ""Docker""]","[""TensorFlow"", ""Java"", ""Tableau"", ""Docker""]",2024-02-23
J00158,CO0154,Senior Transportation Role,Senior,"Austin, TX",Transportation,146632,120000,160000,"[""TensorFlow"", ""Project Management""]","[""TensorFlow"", ""Project Management""]",2024-01-12
J00159,CO0085,Senior Technology Role,Senior,Remote,Technology,128231,113000,153000,"[""analytics"", ""leadership"", ""scrum"", ""spreadsheets""]","[""Data Analysis"", ""Leadership"", ""Project Management"", ""Excel""]",2024-01-25
J00160,CO0189,Senior Transportation Role,Senior,"San Francisco, CA",Transportation,154263,125000,165000,"[""excel"", ""AI/ML"", ""Communication"", ""analytics""]","[""Excel"", ""Machine Learning"", ""Communication"", ""Data Analysis""]",2024-01-07
J00161,CO0125,Mid Finance Role,Mid,Remote,Finance,108427,98000,133000,"[""R programming"", ""people management""]","[""R"", ""Leadership""]",2024-01-23
J00162,CO0031,Mid Retail Role,Mid,"Austin, TX",Retail,104978,95000,130000,"[""Python"", ""tf"", ""communication"", ""excel""]","[""Python"", ""TensorFlow"", ""Communication"", ""Excel""]",2024-01-17
J00163,CO0134,Senior Energy Role,Senior,"New York, NY",Energy,149671,123000,163000,"[""data visualization"", ""agile""]","[""Tableau"", ""Project Management""]",2024-02-21
J00164,CO0075,Entry Manufacturing Role,Entry,"New York, NY",Manufacturing,84833,63000,88000,"[""presentation"", ""dataviz""]","[""Communication"", ""Tableau""]",2024-01-07
J00165,CO0130,Senior Energy Role,Senior,"Los Angeles, CA",Energy,140061,115000,155000,"[""data analytics"", ""SQL"", ""node.js"", ""R"", ""spreadsheets""]","[""Data Analysis"", ""SQL"", ""JavaScript"", ""R"", ""Excel""]",2024-01-07
J00166,CO0129,Entry Consulting Role,Entry,"Austin, TX",Consulting,79427,70000,95000,"[""java"", ""postgres"", ""dataviz""]","[""Java"", ""SQL"", ""Tableau""]",2024-02-27
J00167,CO0022,Senior Consulting Role,Senior,"Chicago, IL",Consulting,152278,113000,153000,"[""r"", ""pytorch"", ""machine learning""]","[""R"", ""TensorFlow"", ""Machine Learning""]",2024-01-22
J00168,CO0077,Mid Consulting Role,Mid,"Denver, CO",Consulting,78193,78000,113000,"[""machine learning"", ""Docker""]","[""Machine Learning"", ""Docker""]",2024-01-11
J00169,CO0087,Lead Education Role,Lead,"Seattle, WA",Education,195257,150000,210000,"[""statistics"", ""data analysis"", ""java"", ""sql"", ""tensorflow""]","[""Statistics"", ""Data Analysis"", ""Java"", ""SQL"", ""TensorFlow""]",2024-01-24
J00170,CO0121,Mid Healthcare Role,Mid,"Seattle, WA",Healthcare,113408,90000,125000,"[""communication"", ""Docker""]","[""Communication"", ""Docker""]",2024-01-09
J00171,CO0042,Mid Finance Role,Mid,"Atlanta, GA",Finance,93449,80000,115000,"[""pytorch"", ""Leadership"", ""PM"", ""R programming"", ""js""]","[""TensorFlow"", ""Leadership"", ""Project Management"", ""R"", ""JavaScript""]",2024-01-22
J00172,CO0099,Lead Energy Role,Lead,"Austin, TX",Energy,157391,145000,205000,"[""tensorflow"", ""Leadership"", ""py"", ""Excel"", ""AI/ML""]","[""TensorFlow"", ""Leadership"", ""Python"", ""Excel"", ""Machine Learning""]",2024-01-04
J00173,CO0061,Senior Technology Role,Senior,"New York, NY",Technology,139340,128000,168000,"[""machine learning"", ""Java"", ""scrum"", ""people management"", ""excel""]","[""Machine Learning"", ""Java"", ""Project Management"", ""Leadership"", ""Excel""]",2024-01-07
J00174,CO0146,Senior Retail Role,Senior,"Austin, TX",Retail,146742,130000,170000,"[""MySQL"", ""dataviz"", ""people management""]","[""SQL"", ""Tableau"", ""Leadership""]",2024-02-10
J00175,CO0019,Mid Media Role,Mid,"Austin, TX",Media,109878,80000,115000,"[""Communication"", ""PM"", ""react"", ""gcp""]","[""Communication"", ""Project Management"", ""JavaScript"", ""Cloud""]",2024-02-07
J00176,CO0025,Entry Consulting Role,Entry,"Austin, TX",Consulting,64735,50000,75000,"[""spreadsheets"", ""statistical analysis"", ""Tableau"", ""natural language processing""]","[""Excel"", ""Statistics"", ""Tableau"", ""NLP""]",2024-01-28
J00177,CO0173,Lead Media Role,Lead,"Atlanta, GA",Media,181807,145000,205000,"[""Java"", ""R"", ""natural language processing"", ""postgres""]","[""Java"", ""R"", ""NLP"", ""SQL""]",2024-01-14
J00178,CO0063,Mid Education Role,Mid,Remote,Education,84749,83000,118000,"[""machine learning"", ""Java"", ""tensorflow""]","[""Machine Learning"", ""Java"", ""TensorFlow""]",2024-02-16
J00179,CO0054,Entry Education Role,Entry,"Los Angeles, CA",Education,84508,60000,85000,"[""tf"", ""r"", ""data visualization"", ""text mining""]","[""TensorFlow"", ""R"", ""Tableau"", ""NLP""]",2024-02-05
J00180,CO0160,Senior Manufacturing Role,Senior,"Boston, MA",Manufacturing,171411,137000,177000,"[""r"", ""tf"", ""Docker""]","[""R"", ""TensorFlow"", ""Docker""]",2024-02-15
J00181,CO0173,Mid Media Role,Mid,"Atlanta, GA",Media,111332,80000,115000,"[""statistical analysis"", ""py"", ""postgres""]","[""Statistics"", ""Python"", ""SQL""]",2024-02-19
J00182,CO0018,Lead Retail Role,Lead,"Chicago, IL",Retail,162825,148000,208000,"[""Tableau"", ""JavaScript"", ""java"", ""statistical analysis"", ""python""]","[""Tableau"", ""JavaScript"", ""Java"", ""Statistics"", ""Python""]",2024-02-17
J00183,CO0060,Mid Consulting Role,Mid,"New York, NY",Consulting,116847,88000,123000,"[""java"", ""react"", ""cloud"", ""R programming"", ""agile""]","[""Java"", ""JavaScript"", ""Cloud"", ""R"", ""Project Management""]",2024-02-06
J00184,CO0171,Mid Energy Role,Mid,"New York, NY",Energy,132484,108000,143000,"[""python"", ""project management"", ""js"", ""people management"", ""r""]","[""Python"", ""Project Management"", ""JavaScript"", ""Leadership"", ""R""]",2024-02-25
J00185,CO0102,Senior Education Role,Senior,Remote,Education,143881,123000,163000,"[""project management"", ""statistical analysis"", ""Leadership"", ""cloud"", ""Tableau""]","[""Project Management"", ""Statistics"", ""Leadership"", ""Cloud"", ""Tableau""]",2024-01-10
J00186,CO0196,Mid Technology Role,Mid,"Atlanta, GA",Technology,95502,70000,105000,"[""Leadership"", ""scrum"", ""Tableau""]","[""Leadership"", ""Project Management"", ""Tableau""]",2024-02-10
J00187,CO0014,Senior Finance Role,Senior,Remote,Finance,142708,123000,163000,"[""PostgreSQL"", ""AWS"", ""Java""]","[""SQL"", ""Cloud"", ""Java""]",2024-02-17
J00188,CO0070,Mid Technology Role,Mid,"Boston, MA",Technology,130182,102000,137000,"[""communication"", ""tf""]","[""Communication"", ""TensorFlow""]",2024-02-25
J00189,CO0093,Mid Consulting Role,Mid,"Boston, MA",Consulting,116806,92000,127000,"[""leadership"", ""sql"", ""Statistics""]","[""Leadership"", ""SQL"", ""Statistics""]",2024-01-09
J00190,CO0125,Senior Finance Role,Senior,"Los Angeles, CA",Finance,161637,135000,175000,"[""docker"", ""leadership"", ""text mining"", ""R""]","[""Docker"", ""Leadership"", ""NLP"", ""R""]",2024-01-10
J00191,CO0188,Senior Education Role,Senior,"Denver, CO",Education,110190,108000,148000,"[""stats"", ""js"", ""python"", ""presentation""]","[""Statistics"", ""JavaScript"", ""Python"", ""Communication""]",2024-02-05
J00192,CO0114,Senior Technology Role,Senior,"New York, NY",Technology,134950,123000,163000,"[""Cloud"", ""deep learning"", ""javascript"", ""leadership"", ""NLP""]","[""Cloud"", ""Machine Learning"", ""JavaScript"", ""Leadership"", ""NLP""]",2024-01-17
J00193,CO0080,Senior Retail Role,Senior,"Denver, CO",Retail,122472,108000,148000,"[""communication"", ""react""]","[""Communication"", ""JavaScript""]",2024-01-25
J00194,CO0077,Entry Consulting Role,Entry,"Denver, CO",Consulting,73295,53000,78000,"[""react"", ""Excel""]","[""JavaScript"", ""Excel""]",2024-01-10
J00195,CO0057,Senior Consulting Role,Senior,"New York, NY",Consulting,138781,128000,168000,"[""stats"", ""nlp"", ""Excel""]","[""Statistics"", ""NLP"", ""Excel""]",2024-02-19
J00196,CO0107,Senior Energy Role,Senior,"Austin, TX",Energy,122218,115000,155000,"[""TensorFlow"", ""presentation"", ""deep learning"", ""data analytics"", ""react""]","[""TensorFlow"", ""Communication"", ""Machine Learning"", ""Data Analysis"", ""JavaScript""]",2024-02-09
J00197,CO0094,Lead Energy Role,Lead,"Seattle, WA",Energy,173911,170000,230000,"[""k8s"", ""Java"", ""sql"", ""statistical analysis""]","[""Docker"", ""Java"", ""SQL"", ""Statistics""]",2024-02-29
J00198,CO0003,Entry Retail Role,Entry,"San Francisco, CA",Retail,71810,65000,90000,"[""sql"", ""Python"", ""PM"", ""nlp""]","[""SQL"", ""Python"", ""Project Management"", ""NLP""]",2024-02-11
J00199,CO0018,Mid Retail Role,Mid,"Los Angeles, CA",Retail,93422,90000,125000,"[""nlp"", ""Python3"", ""data analysis""]","[""NLP"", ""Python"", ""Data Analysis""]",2024-01-22
J00200,CO0176,Senior Consulting Role,Senior,"Denver, CO",Consulting,136884,108000,148000,"[""Python"", ""nlp""]","[""Python"", ""NLP""]",2024-02-16
J00201,CO0104,Lead Energy Role,Lead,"Seattle, WA",Energy,179219,150000,210000,"[""presentation"", ""Statistics""]","[""Communication"", ""Statistics""]",2024-01-24
J00202,CO0011,Senior Retail Role,Senior,"Austin, TX",Retail,148040,110000,150000,"[""TensorFlow"", ""python"", ""statistical analysis"", ""node.js"", ""R programming""]","[""TensorFlow"", ""Python"", ""Statistics"", ""JavaScript"", ""R""]",2024-01-06
J00203,CO0051,Lead Healthcare Role,Lead,"Chicago, IL",Healthcare,164166,143000,203000,"[""statistics"", ""tableau"", ""r""]","[""Statistics"", ""Tableau"", ""R""]",2024-02-05
J00204,CO0154,Mid Transportation Role,Mid,"New York, NY",Transportation,126119,98000,133000,"[""scrum"", ""data analysis"", ""java""]","[""Project Management"", ""Data Analysis"", ""Java""]",2024-01-09
J00205,CO0179,Senior Consulting Role,Senior,Remote,Consulting,172430,133000,173000,"[""javascript"", ""text mining"", ""stats"", ""data analytics""]","[""JavaScript"", ""NLP"", ""Statistics"", ""Data Analysis""]",2024-01-01
J00206,CO0060,Lead Consulting Role,Lead,"New York, NY",Consulting,166252,153000,213000,"[""AI/ML"", ""Java"", ""analytics""]","[""Machine Learning"", ""Java"", ""Data Analysis""]",2024-02-12
J00207,CO0027,Mid Consulting Role,Mid,"New York, NY",Consulting,126995,98000,133000,"[""Cloud"", ""ML"", ""project management"", ""presentation""]","[""Cloud"", ""Machine Learning"", ""Project Management"", ""Communication""]",2024-02-02
J00208,CO0196,Entry Technology Role,Entry,"Austin, TX",Technology,71901,50000,75000,"[""Java"", ""R programming"", ""py""]","[""Java"", ""R"", ""Python""]",2024-01-04
J00209,CO0123,Senior Healthcare Role,Senior,"Denver, CO",Healthcare,155307,118000,158000,"[""R"", ""py"", ""statistical analysis"", ""tf""]","[""R"", ""Python"", ""Statistics"", ""TensorFlow""]",2024-01-22
J00210,CO0051,Lead Healthcare Role,Lead,"Chicago, IL",Healthcare,174559,143000,203000,"[""SQL"", ""project management""]","[""SQL"", ""Project Management""]",2024-01-25
J00211,CO0027,Mid Consulting Role,Mid,"Boston, MA",Consulting,103524,92000,127000,"[""Java"", ""Data Analysis"", ""R programming"", ""Python3""]","[""Java"", ""Data Analysis"", ""R"", ""Python""]",2024-02-09
J00212,CO0092,Lead Transportation Role,Lead,"Los Angeles, CA",Transportation,167337,155000,215000,"[""AI/ML"", ""r""]","[""Machine Learning"", ""R""]",2024-02-22
J00213,CO0178,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,150477,145000,185000,"[""r"", ""presentation"", ""project management"", ""node.js"", ""team lead""]","[""R"", ""Communication"", ""Project Management"", ""JavaScript"", ""Leadership""]",2024-02-02
J00214,CO0132,Senior Media Role,Senior,"San Francisco, CA",Media,161089,125000,165000,"[""Java"", ""pytorch""]","[""Java"", ""TensorFlow""]",2024-02-14
J00215,CO0110,Entry Finance Role,Entry,"Los Angeles, CA",Finance,82925,75000,100000,"[""spreadsheets"", ""data analytics"", ""natural language processing"", ""statistical analysis"", ""Docker""]","[""Excel"", ""Data Analysis"", ""NLP"", ""Statistics"", ""Docker""]",2024-02-26
J00216,CO0173,Mid Media Role,Mid,"Chicago, IL",Media,99495,83000,118000,"[""Communication"", ""machine learning""]","[""Communication"", ""Machine Learning""]",2024-02-21
J00217,CO0008,Senior Healthcare Role,Senior,"Austin, TX",Healthcare,132885,130000,170000,"[""SQL"", ""kubernetes"", ""natural language processing"", ""JavaScript"", ""tensorflow""]","[""SQL"", ""Docker"", ""NLP"", ""JavaScript"", ""TensorFlow""]",2024-02-06
J00218,CO0181,Lead Retail Role,Lead,"Atlanta, GA",Retail,184613,155000,215000,"[""java"", ""tensorflow""]","[""Java"", ""TensorFlow""]",2024-02-02
J00219,CO0156,Lead Consulting Role,Lead,"San Francisco, CA",Consulting,218048,160000,220000,"[""statistical analysis"", ""project management"", ""Excel"", ""java"", ""react""]","[""Statistics"", ""Project Management"", ""Excel"", ""Java"", ""JavaScript""]",2024-02-07
J00220,CO0023,Mid Retail Role,Mid,"Boston, MA",Retail,115451,92000,127000,"[""SQL"", ""communication"", ""people management"", ""Statistics""]","[""SQL"", ""Communication"", ""Leadership"", ""Statistics""]",2024-01-04
J00221,CO0066,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,169823,167000,227000,"[""stats"", ""kubernetes"", ""Java"", ""team lead"", ""JavaScript""]","[""Statistics"", ""Docker"", ""Java"", ""Leadership"", ""JavaScript""]",2024-02-14
J00222,CO0034,Entry Finance Role,Entry,"Seattle, WA",Finance,79372,65000,90000,"[""excel"", ""Machine Learning"", ""nlp"", ""communication"", ""kubernetes""]","[""Excel"", ""Machine Learning"", ""NLP"", ""Communication"", ""Docker""]",2024-02-19
